@relation CNNdriven-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 {1,2,}

@data
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
98,42.765,0.67338,0.93661,238.4,6.122,240,1603.3,0.75284,0.016048,0.11105,204.32,6.7893,205,2511,0.63233,0.01201,0.10604,179.74,5.7871,184,1748,0.70215,0.013498,0.13395,0.071134,0.022169,0.069353,2009.6,0.75306,0.010309,0.11516,0.13389,0.014425,0.13057,708.9,0.86823,0.010734,0.12197,0.81367,0.014744,0.82092,3143.3,0.50076,0.01116,0.082977,84.44,1.5498,85.336,3285.8,0.50172,0.010309,0.085107,8.3307,4.7512,6.5495,1585,0.76931,0.010309,0.096699,16.725,1.5962,16.775,1248.5,0.8294,0.010309,0.16832,-1,1,0.20533,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
217,163.01,0.10262,0.7277,242.59,8.6647,255,3212.9,0.52069,0.012774,0.18082,209.53,11.021,210,3435,0.16488,0.0055298,0.081676,191.79,17.656,190,6302.4,0.30128,0.0071159,0.11703,0.16775,0.28246,0.068342,8794,0.15897,0.0072874,0.22263,0.1132,0.033619,0.12322,4393,0.37135,0.004844,0.11253,0.84172,0.04043,0.82745,6697.7,0.30011,0.0049297,0.078379,86.362,3.1829,84.666,4861.6,0.21898,0.0046725,0.086396,8.9261,5.7708,1.4178,1806.9,0.29817,0.0056156,0.09668,13.152,5.8455,15.81,5035.8,0.33827,0.005787,0.11487,-1,1,0.35942,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97996,-1,2
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
126,46.826,0.72211,0.9148,238.7,6.0548,240,1558.7,0.75819,0.012352,0.11142,201.02,8.8109,205,2228,0.70386,0.009024,0.079072,177.3,7.026,184,1739.1,0.69632,0.010304,0.13202,0.065737,0.022804,0.053074,1432.4,0.80833,0.008128,0.10246,0.13823,0.016326,0.13057,1007.4,0.80357,0.008256,0.11998,0.80656,0.018805,0.82092,2857.1,0.57012,0.008512,0.092892,83.614,2.0856,85.336,2940.2,0.61491,0.008,0.074088,9.846,5.3824,6.5495,1292.6,0.81047,0.008128,0.088781,16.872,1.6037,16.775,1306.9,0.75832,0.008256,0.15761,-1,1,0.20533,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
236,146.84,0.13753,0.72457,242.19,8.8668,255,3745.5,0.46838,0.010376,0.16048,207.36,12.933,210,4783.8,0.14961,0.0049796,0.07285,189.69,18.426,190,6006.5,0.25181,0.006392,0.11559,0.15722,0.27316,0.039977,8128,0.16884,0.0070801,0.22976,0.11626,0.034804,0.12322,3963.4,0.36612,0.0046899,0.11245,0.8356,0.043979,0.82745,7309.9,0.19814,0.0045088,0.078638,85.753,3.6853,84.666,5640.4,0.13472,0.0044364,0.086125,9.6308,6.193,1.4178,1816.2,0.38597,0.0050883,0.093184,13.404,5.7397,15.81,4802.1,0.34551,0.0052694,0.11925,-1,1,0.35942,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97996,-1,2
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
154,51.738,0.72296,0.90188,239.07,6.1984,242,1550.9,0.77198,0.010722,0.11846,197.56,10.928,205,1999.9,0.74554,0.0074758,0.092698,174.72,8.5738,164,1524.4,0.73744,0.0083301,0.12191,0.060738,0.023706,0.053074,1098.8,0.82443,0.0067923,0.11928,0.14307,0.019641,0.13057,1015.1,0.80069,0.0067068,0.12771,0.79916,0.023317,0.82092,2317.6,0.65357,0.0068777,0.091842,82.763,2.6226,85.336,2490.9,0.68783,0.0067923,0.084471,11.462,6.1827,6.5495,1262.1,0.81865,0.0066214,0.09786,17.065,1.7929,16.775,1236.2,0.73628,0.0068777,0.18313,-1,1,0.20533,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
248,146.48,0.14525,0.69708,241.79,9.1115,255,4188.7,0.43707,0.0096543,0.15453,205.85,14.311,210,4467.4,0.19795,0.0047042,0.074956,188.21,19.22,190,5687.1,0.25817,0.0059499,0.11505,0.15135,0.26772,0.039977,7782.6,0.1715,0.0067039,0.23936,0.11849,0.036209,0.12322,3688.3,0.40001,0.0043764,0.12004,0.83117,0.047243,0.82745,6634.7,0.19795,0.0042781,0.083835,85.32,4.0794,84.666,5429,0.16367,0.0041797,0.089684,10.071,6.4498,1.4178,1814.4,0.43518,0.0048026,0.088206,13.585,5.7194,15.81,4624.2,0.36566,0.0049993,0.12422,-1,1,0.35942,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97996,-1,2
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
176,55.683,0.71331,0.89107,239.24,6.1253,240,1656.6,0.75093,0.01009,0.14813,194.68,12.807,205,1999.3,0.7713,0.0066286,0.083317,172.82,9.5547,164,1299.8,0.78297,0.0074122,0.12983,0.056647,0.024755,0.03065,1145.9,0.83228,0.0059755,0.10666,0.14605,0.020798,0.13057,903.33,0.83328,0.0059102,0.12901,0.79311,0.027152,0.82092,2217.3,0.70319,0.0059755,0.09372,82.047,3.1072,85.336,2274,0.72627,0.0057796,0.083979,12.801,6.8628,6.5495,1322.5,0.82839,0.0057796,0.11094,17.086,1.7994,16.775,1321,0.72333,0.0059102,0.17937,-1,1,0.20535,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
265,146.85,0.15442,0.68705,241.55,9.2608,255,4150.5,0.40125,0.0086088,0.15287,203.37,16.824,210,4711.1,0.25927,0.0043331,0.076355,186,20.456,190,5827.7,0.24398,0.0055096,0.11221,0.14319,0.26083,0.039977,7802.5,0.12493,0.0063131,0.24726,0.12209,0.038307,0.12322,3679.4,0.40133,0.0040461,0.12102,0.82473,0.051932,0.82745,7265.8,0.19062,0.0040174,0.084496,84.659,4.6888,84.666,5637.4,0.2025,0.003874,0.090689,10.998,7.3166,1.4178,2090.1,0.49463,0.0044479,0.085779,13.834,5.6663,15.81,4602.5,0.35697,0.0046775,0.12307,-1,1,0.35942,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97996,-1,2
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
205,60.455,0.70485,0.8812,238.85,6.2294,240,2294,0.6686,0.0087947,0.14108,190.99,15.023,205,1811.5,0.80376,0.005767,0.075736,170,11.358,164,1269.2,0.79129,0.0062957,0.13043,0.052714,0.025214,0.03065,892.5,0.85659,0.0052864,0.10668,0.15056,0.023267,0.13057,860.48,0.83341,0.0050461,0.12332,0.78411,0.033686,0.82092,2138,0.72828,0.0050461,0.090965,81.069,3.7646,85.336,2174.7,0.76007,0.0049981,0.088097,14.24,7.446,6.5495,1100.8,0.85367,0.0050461,0.10183,17.227,1.9059,16.775,1204.3,0.73045,0.0051423,0.18019,-1,1,0.20535,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,2
6709,824.26,0.12409,0.38267,214.64,8.3645,218,117.5,0.9022,0.0061468,0.39163,196.63,4.4823,199,153.47,0.88087,0.024122,0.44535,18.248,4.5624,18,109.14,0.73613,0.024604,0.54214,0.15352,0.0093052,0.16005,90.36,0.89407,0.0049692,0.41515,0.8729,0.029796,0.87529,111.38,0.73206,0.010605,0.52234,0.56145,0.0094681,0.56863,240.69,0.85109,0.0075498,0.39446,78.613,0.61171,78.634,276.2,0.78519,0.0033548,0.32144,-9.7083,5.7415,-13.836,137.17,0.90526,0.0038054,0.37894,77.494,1.0009,77.621,67.052,0.65621,0.0088798,0.49759,-1,1,0.18313,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97997,-1,1
277,148.23,0.15842,0.67835,241.25,9.3059,255,4200.5,0.39978,0.0082703,0.15119,201.57,18.522,210,4471.3,0.32515,0.004122,0.081661,184.33,21.5,190,5895.7,0.27206,0.0051985,0.11474,0.1381,0.25623,0.039977,7509.6,0.1273,0.0061437,0.25017,0.12487,0.039795,0.12322,3821.1,0.42438,0.0038595,0.11871,0.8198,0.055858,0.82745,6507.7,0.23391,0.0038332,0.089174,84.165,5.1427,84.666,5335.1,0.26685,0.003807,0.093529,11.609,7.7818,1.4178,2162.7,0.53803,0.0042271,0.083947,14.032,5.6264,15.81,4443.7,0.37051,0.0044633,0.12367,-1,1,0.47655,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98002,-1,2
58,111.04,0.05911,0.98248,253,4.1337,255,4027.9,0.34403,0.36596,0.6071,221.36,8.205,216,1171.7,0.5794,0.020006,0.20621,207.62,14.729,218,2210.7,0.66849,0.020622,0.20008,0.31776,0.41039,0,5151.8,0.76173,0.020622,0.37895,0.096422,0.042921,0.059507,1388.8,0.80536,0.017544,0.13088,0.89148,0.020537,0.89804,2992.9,0.31468,0.019391,0.17506,90.504,1.8884,88.744,1727.6,0.36285,0.017544,0.13818,8.881,5.7466,8.2203,1004.5,0.77478,0.018159,0.2044,10.774,8.3052,0.7287,1710.4,0.76802,0.018159,0.18371,-1,1,0.99995,-0.99992,0.99838,1,0.98291,1,-0.98253,-1,-0.97872,1,-1,1,0.98022,-1,1
58,111.04,0.05911,0.98248,252.83,4.0268,255,3502.5,0.71837,0.34503,0.63938,217.93,6.6882,219,1747.9,0.7292,0.019391,0.13456,220.79,5.3073,223,2617.5,0.42903,0.021853,0.15067,0.66521,0.44616,0.011009,7700.8,0.69954,0.0237,0.41753,0.062616,0.014236,0.051948,2400.5,0.62163,0.017544,0.10278,0.90399,0.011976,0.90458,4074.9,0.35766,0.018159,0.12842,89.954,1.4975,88.644,2474.6,0.63792,0.017544,0.10882,12.549,4.3464,1.692,1198.1,0.81908,0.017544,0.11891,3.1011,2.7285,0.64575,889.61,0.771,0.017544,0.14763,-1,1,0.99891,-0.99992,0.99835,1,0.91807,1,-0.98253,-1,-0.97875,1,-1,1,0.97974,-1,1
62,120.22,0.053906,0.97821,253.21,5.0737,255,4927.1,0.0032128,0.54851,0.7418,217,8.2681,217,6668.6,-0.25959,0.020693,0.11846,218.98,9.2178,213,4975.9,0.13001,0.016931,0.092181,0.50943,0.47997,0,25180,0.15081,0.016393,0.14801,0.064468,0.016309,0.053085,5638.7,-0.17344,0.016393,0.055412,0.90091,0.023249,0.9098,5286.2,-0.032683,0.016393,0.096015,89.717,2.2472,89.91,6793.5,-0.20117,0.016393,0.078665,12.897,3.9128,11.058,9219.6,-0.27874,0.016393,0.035922,3.7222,3.2937,2.9509,5833.2,0.1394,0.016393,0.045687,-1,1,0.78753,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98023,-1,1
500,125.38,0.39967,0.73448,226.98,2.7973,226,813.81,0.84138,0.03806,0.51842,188.02,2.2508,188,826.8,0.84572,0.053923,0.53183,21.646,2.7032,22,815.45,0.80535,0.058976,0.63464,0.13807,0.0037281,0.13944,713.84,0.8496,0.021755,0.51291,0.8514,0.017449,0.86175,810.26,0.80763,0.023402,0.58226,0.57077,0.0043529,0.56732,994.12,0.77604,0.047434,0.56231,77.501,0.36473,77.714,961.06,0.79996,0.0139,0.46529,0.10033,2.32,-2.2504,706.6,0.85403,0.014012,0.49103,76.638,0.59266,76.968,718.66,0.80876,0.010398,0.47544,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
1167,168.12,0.51888,0.75247,226.4,2.7802,225,352.74,0.89793,0.042265,0.56575,188.69,2.9468,187,273.58,0.9523,0.04257,0.57181,21.628,2.3554,21,355.36,0.87258,0.077399,0.64939,0.13897,0.0042649,0.13944,257.62,0.93697,0.015673,0.52372,0.85151,0.015388,0.84897,344.13,0.87696,0.022381,0.58889,0.57087,0.0035181,0.57124,597.26,0.79355,0.039797,0.54789,77.618,0.52261,77.141,435.43,0.94388,0.011352,0.49946,-0.49632,2.6889,0.19053,259.21,0.939,0.012185,0.52563,76.711,0.61552,76.452,230.83,0.92046,0.0093972,0.48707,-1,1,0.20529,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98025,-1,1
9895,1182.1,0.08899,0.5402,216,8.2091,208,124.85,0.94353,0.009457,0.45439,195.76,4.632,199,135.22,0.91497,0.033995,0.50342,18.546,4.1512,16,99.891,0.78808,0.040149,0.61014,0.15183,0.0092519,0.16005,95.335,0.9371,0.0084464,0.47102,0.87106,0.026813,0.88679,101.96,0.78358,0.022948,0.59142,0.56249,0.0095996,0.56863,128.57,0.88845,0.011939,0.49315,78.506,0.62479,78.634,210.37,0.83145,0.0063757,0.40618,-8.6757,5.8026,-13.836,118.23,0.93927,0.0064996,0.45352,77.429,0.85779,77.621,55,0.75703,0.016553,0.53235,-1,1,0.19862,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98024,-1,1
227,64.011,0.69619,0.85747,238.61,6.1645,240,1991.7,0.70471,0.0081447,0.14051,188.04,16.926,205,1548,0.82664,0.0050905,0.086023,167.91,12.62,164,1347.1,0.8144,0.0054429,0.11869,0.049584,0.025911,0.03065,854.63,0.86416,0.004738,0.10823,0.15376,0.024803,0.13057,919.58,0.84484,0.0045814,0.12027,0.7772,0.038428,0.82092,1843.1,0.77235,0.0045423,0.096456,80.301,4.2817,85.336,1883.5,0.79658,0.0045423,0.093515,15.448,8.0479,6.5495,992.54,0.86445,0.0044248,0.10411,17.283,1.9393,16.775,1245.7,0.73516,0.0046206,0.18109,-1,1,0.20537,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.98024,-1,2
9606,918.3,0.14315,0.48596,212.45,12.542,218,84.459,0.9404,0.0037152,0.39879,195.55,6.7857,199,150.73,0.91507,0.021466,0.43399,18.755,8.362,16,28.627,0.84071,0.0181,0.6071,0.15444,0.015793,0.16667,13.605,0.90709,0.011462,0.61515,0.86922,0.049395,0.87529,68.398,0.83963,0.0096518,0.5301,0.55784,0.014874,0.56863,51.754,0.88971,0.0046229,0.4574,78.179,1.0444,78.634,246.5,0.857,0.0023413,0.31569,-10.047,8.4315,-13.836,137.4,0.93899,0.0026041,0.38148,76.897,2.8397,77.621,15.616,0.83713,0.055538,0.7068,-1,1,0.94289,-0.99992,0.99833,1,0.98388,1,-0.98253,-1,-0.97872,1,-1,1,0.97891,-1,1
